RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394404,"Boston, MA",10,166211,166574,166976,167604,168299,168922,169614,170344,171119,171371,171742,172085,172858,173710,174625,175342,176174,177035,178079,179033,180299,182014,183855,185622,187052,188341,189644,190865,192180,193893,195520,197469,198837,201012,203211,205809,208230,210573,212860,215432,217422,219480,221230,223109,225502,227801,230685,233152,235582,238138,240850,243922,247463,251040,254611,258148,261856,265450,268660,271903,275374,278846,282373,285776,289215,292380,295564,298664,301460,304044,306451,309035,311605,314293,317176,320430,323797,327312,331444,335411,339305,342576,345906,349277,352710,356071,359088,361165,363219,365037,366872,368832,371178,373998,376674,379263,381698,384104,386836,390035,393321,396569,399479,402342,404831,407086,410015,412545,415151,417244,418512,419857,420313,421721,422574,423373,423071,422561,420995,419530,417931,416389,414912,412449,410301,407229,404704,401930,400072,398656,397728,396871,395578,394030,392332,391042,389807,388710,387261,385635,383738,381416,378834,376526,374219,372071,369704,367493,365344,363124,360678,358305,355633,353311,351063,348675,346732,345484,345005,344831,344654,344988,345530,346328,347327,348409,349797,351038,351887,352102,351804,351291,350717,349579,348624,347591,347091,346463,344980,343008,341221,339764,339118,337983,337054,335915,334673,333406,332111,331376,331071,331370,331585,332222,332686,333838,334796,335874,337491,339708,342159,343594,346063,348869,352485,355202,357323,359379,361902,365437,368726,371287,372858,374447,375306,376444,377947,379662,381588,382922,384204,384676,384856,385496,387522,390351,393194,394978,395364,396083,397168,399607,401944,403847,406028,407534,408817,410359,412159,414270,416512,419078,421313,422300,423536,425720,427935,430537,432618,434283,435573,437193,439933,442443,445056,448100,450176,452395,454110,457046,459277,461456,463863,467296,470165,472599,474251,475819,477289,477848,479007,479511,480600,481091,481617,481532,481461,481431,481984,482592,483685,485169,486390,487415,488465,490108,491740
395057,"San Francisco, CA",11,245791,245466,245192,244936,245060,245441,246254,247076,248125,249120,250607,252172,254043,256023,258066,260364,262474,264759,266783,269201,271873,274693,277511,280160,282742,284978,287611,290658,293651,296578,298976,301445,303326,305878,308619,311611,313839,315847,318446,320898,324227,327225,332157,336941,342445,347839,353186,358372,364721,372838,380692,388094,394321,401712,408565,415884,423683,430506,437068,443624,449684,454067,456504,458777,461119,463049,464270,465278,465271,465501,466235,467788,470480,474052,479634,485494,491297,496037,500053,504031,507879,511688,515241,517981,520530,522002,523449,525387,529070,533622,539476,545041,551458,559028,566963,576299,584553,593818,602941,613058,622220,631904,641071,651650,662443,673157,684077,693654,704601,715917,726715,735357,742809,750453,758617,763996,767783,768916,771355,773666,774532,773275,771806,770398,769691,767107,764487,763189,763378,764805,761440,757860,753666,750650,746417,742759,739774,736963,730796,723723,712875,705069,697980,691220,684094,675793,667038,657354,647793,639371,630132,618773,609026,596674,588566,581242,575164,569169,566388,564901,561213,556445,556312,560948,567710,573512,576168,576427,576515,577806,577222,573977,573105,571194,569041,563690,557553,553114,548372,545632,542040,536838,530657,528240,525067,524931,521899,520325,518519,515694,515761,516275,519267,524197,532499,539872,548817,556142,565684,575007,584403,597976,609483,623870,636388,651890,664548,676424,685138,693983,702588,712334,723418,731223,739119,742278,746693,747155,748406,750749,755335,760755,766306,773615,780001,784424,790682,801206,811867,821563,830947,842415,854996,867593,876950,882089,887225,897196,906015,908761,910445,912893,916900,915073,913544,911706,916430,921122,927579,930516,934647,939581,944110,949406,955700,965474,973773,985244,995779,1011274,1026463,1040728,1049641,1060291,1071816,1083121,1091735,1098354,1107047,1110554,1112426,1109252,1101435,1093822,1088973,1085322,1081602,1077868,1075717,1074943,1073991,1076016,1079109,1084338,1093748,1105219,1118362
394532,"Detroit, MI",12,103577,104358,105140,105841,106440,106975,107501,108104,108803,109539,110229,110935,111583,112244,112822,113561,114410,115370,116269,117129,117849,118504,119138,119775,120428,121044,121804,122507,123279,124027,124904,125663,126410,127169,128138,129094,130020,130892,131807,132666,133553,134443,135357,136231,137142,138122,139038,140054,141118,142277,143366,144597,145672,146619,147404,148407,149426,150362,151163,151935,152694,153468,154151,154815,155489,156261,156958,157523,158056,158646,159243,159786,160183,160486,160877,161225,161653,161970,162396,162809,163233,163620,164093,164405,164900,165355,165873,166246,166595,167035,167543,168064,168544,168993,169359,169870,170261,170723,171146,171700,172197,172605,172963,173280,173619,173967,174233,174527,174808,175185,175383,175523,175721,176065,176398,176619,176742,176883,177060,177127,177009,176744,176369,175939,175335,174659,173813,172873,171787,170669,169546,168425,167447,166291,165268,164095,163183,161704,159812,157819,156380,155217,153929,152088,149479,146409,143224,139880,136318,133190,131061,129068,126359,122489,118738,115329,112855,110735,108664,107256,105865,104711,102944,101501,100349,100175,99755,99446,98982,98844,98945,98378,97766,96785,96006,95018,94192,93273,92741,92066,91376,90437,89428,88660,88295,88382,88543,88715,88839,88961,88946,89320,89760,90525,91322,92392,93224,93845,94675,95653,96664,97629,98953,100438,102070,103692,105346,107139,109172,111434,113432,115209,116950,118733,120224,121294,122166,122987,123976,124787,125362,125686,126065,126692,127321,128006,128701,129593,130233,130690,130997,131451,132079,132574,133122,133703,134639,135467,136296,136788,137891,138974,140206,141258,142206,143378,144561,145621,146436,147229,148159,149334,150370,151641,152759,153685,154660,155638,156697,157804,158828,160183,161475,162991,164380,165460,166441,167324,168326,169371,170350,171311,172306,172948,173482,173697,173974,174416,174970,175728,176374,176919,177451,177984,178570,179261,180039
395025,"Riverside, CA",13,120310,119814,119353,118954,118770,118698,118795,118844,118938,119029,119305,119556,119890,120200,120580,121016,121385,121769,122068,122595,123194,123676,124069,124452,125048,125563,126188,126818,127324,127699,128102,128435,128832,129755,130880,132035,132696,133465,134137,134899,135691,136784,137811,138977,140014,140749,141627,142535,143872,145041,146247,147322,148442,149554,150866,152165,153520,154988,156357,157897,159327,160813,162161,163682,165222,166705,168075,169489,171164,172845,174606,176132,177618,179221,181253,183425,185807,188439,191089,193939,196461,199428,201944,204763,207667,211264,214514,217589,220357,223614,227449,231802,236002,240219,244837,250442,255864,261693,268238,275796,284115,291080,297755,303268,310586,316794,323806,329041,336274,341703,347205,351734,356804,362514,367753,372890,376499,380497,383619,388049,391158,394940,397690,400101,401597,402827,403199,402954,401824,400562,399715,398373,396471,393459,389546,385752,380802,375334,368352,361072,354166,347170,337670,325889,313478,302561,291776,280206,269502,259886,252391,244790,236636,228395,223010,219159,215689,211017,208354,206772,205746,203621,202378,202074,203106,204467,204790,205270,206046,207573,208125,208118,207215,207400,206523,206271,205621,205149,204548,203564,202363,201503,200038,199097,198289,197493,197030,196544,196189,195635,195099,195215,195986,196635,197965,199566,202630,205503,207559,208991,211217,214658,218274,222416,226909,232064,237379,242823,246873,252002,257917,264586,269654,273661,277818,280847,282603,284226,285677,286827,287787,287999,288935,289309,290227,291036,292212,293467,295325,296416,297914,299105,300967,303015,304523,306126,307968,309923,311463,313077,314526,316444,317663,319894,321725,323263,324506,325955,327731,329419,330880,332799,335171,337276,340111,341482,343809,345736,348493,350821,352943,355177,357961,360278,362340,364543,366351,368270,369206,370773,370999,371900,371785,373335,373786,374837,375179,375640,376160,377111,378375,379381,381046,382331,384422,385201,386644
394976,"Phoenix, AZ",14,116884,117575,118198,118774,119302,119823,120333,120859,121382,121901,122435,122916,123372,123804,124240,124651,125076,125558,126074,126574,127062,127637,128210,128742,129186,129674,130195,130884,131651,132372,133049,133725,134429,134899,135355,135878,136602,137357,138390,139318,140225,140959,141688,142334,142956,143821,144768,145728,146616,147493,148107,148772,149380,150189,150906,151655,152417,153177,153915,154605,155246,155896,156507,157057,157563,158129,158797,159570,160248,160843,161342,161952,162551,163100,163757,164422,165224,165814,166470,167126,167951,168832,169676,170423,171186,171901,172537,172962,173457,174299,175285,176275,177209,178333,179620,181199,182748,184406,185703,187668,190091,192331,194932,197732,202148,207321,213770,219788,226317,232966,241776,251364,260843,270983,279190,287617,292478,295350,295441,295845,296293,297115,296443,294333,291616,288079,286058,283401,281737,280080,279789,279668,279831,278724,276578,274027,271785,269254,266200,261532,257073,252390,247082,241498,234539,229519,224137,218863,212305,206323,201364,196739,191955,187665,184365,180935,177530,173350,170192,168249,166734,165562,163027,162513,162187,162505,161327,160019,159549,158730,157924,155219,153258,150657,149442,147405,145281,142783,141189,140549,138886,137109,135036,134568,134391,134549,134799,135090,136569,137618,139248,140213,143216,147151,151179,154421,157543,161335,164832,168605,170658,173451,175150,178137,180141,182102,184630,187970,190791,193029,194720,195425,197064,198949,201858,202614,202474,202216,202351,201967,201879,201452,201963,203361,204994,205563,205873,207620,209955,212067,213137,214908,216510,218458,219472,220278,221073,222946,224341,225232,226117,227192,228500,228880,229871,230947,232769,234512,235811,236661,237760,239080,240443,241612,243113,245049,246228,247579,248905,250551,251859,253412,255426,257392,259276,261003,262555,263848,265072,266508,267606,268572,269588,270752,271818,273097,274067,275302,276524,277950,279743,281291,283034,284805,286884,288861,290720
395078,"Seattle, WA",15,168036,168098,168506,168957,169507,169868,170382,171010,171722,172431,173271,174244,175416,176686,177538,178463,179220,180162,181072,182093,183361,185021,186614,188202,189342,190545,191688,193012,194632,196779,198656,200262,201547,202386,203259,204043,205417,206585,208424,209869,211432,212647,214440,216290,217866,219289,220848,222386,223923,225654,226966,228475,229451,230509,231209,232134,233286,234709,236058,237371,238460,239283,240203,241009,242091,242989,244069,245025,246358,247243,248190,248816,249528,249981,250337,250874,251555,252380,253202,254137,254504,255263,255987,257423,258577,259983,261073,262258,263531,264976,266522,267787,269450,271317,273487,275227,277144,279359,281989,284324,286333,288653,291155,294222,297589,301523,304580,307991,311286,315226,319705,324743,330407,335536,340519,345712,350948,355250,360259,364573,369510,373972,378381,382677,386208,389671,393282,396036,397784,398895,400673,403543,407017,409314,410479,410045,410372,410163,408565,405925,403821,402288,399945,396709,392486,388036,383384,379217,374149,369102,364463,360385,355778,351880,347499,343330,337279,332402,328467,326449,324930,323600,323014,322706,322480,320402,318468,316503,316705,317142,316016,313218,309426,306385,302654,298986,295675,293567,292238,289913,287019,282087,278481,274911,272876,270471,268383,266435,264759,263769,261809,261206,260786,262800,265172,268121,270512,272998,275997,279443,282397,284374,287700,291788,296773,300974,303959,307409,310867,314735,317561,319781,322174,325055,327662,328835,329612,329877,332150,333549,334827,335432,337387,339655,342492,345725,348124,350842,352903,356393,358808,361702,365559,369886,373835,377280,380356,383062,386605,390703,395206,399017,402812,406920,410475,414107,417283,421815,426549,431248,435488,439256,444116,449206,455082,461089,466322,470742,475859,480115,485202,490243,497083,503609,508959,512375,514254,514289,514432,516027,517441,517888,516260,514868,512964,511657,510127,509973,510628,512561,514996,516809,518670,521595,525926,530511,535121
394865,"Minneapolis-St Paul, MN",16,118233,118308,118573,118871,119319,119704,120173,120663,121195,121661,122276,122976,123731,124285,124718,125168,125601,126100,126611,127131,127758,128485,129218,129874,130370,130970,131456,132138,132800,133827,134795,135762,136599,137616,138912,140389,141917,143406,145066,146467,147522,148313,149287,150764,152334,153824,155221,156449,157903,159327,160890,162528,164793,166885,168932,170438,172328,174215,176104,178121,180149,181935,183650,185403,187289,189328,191450,193495,195020,196372,197636,198932,200096,201705,203251,204903,206176,207529,208868,210385,212128,213913,215615,217281,218808,220282,221583,223002,224452,225928,227310,228837,230341,231738,233197,234741,236445,238006,239698,241303,242927,244436,245839,246949,248080,249579,251174,252500,253780,255124,256365,257434,258252,259324,260258,261456,262250,262711,262940,263215,263501,263561,263603,263512,263379,262873,262408,261858,261715,261725,261927,261822,261238,260123,258682,257151,256030,255001,254148,252760,250883,248591,245874,243487,241241,239203,237232,235108,232523,229875,227240,224990,222751,220485,218270,215533,213224,211606,210872,210523,210556,210606,210419,209951,210010,210167,210717,211186,211589,211530,210681,209451,207539,205367,203192,201495,199555,197721,195469,193637,191524,189412,187254,185335,183897,182773,181792,180736,179745,178979,178781,179125,179846,180483,181614,182897,184550,186285,188325,190441,192576,194572,195962,196867,197854,200000,202348,204869,207129,209432,211522,213248,214640,216152,217688,219660,221233,222328,222855,222983,222856,222534,222349,222480,223107,223587,224821,225821,227171,227942,228661,229483,230305,231450,232434,233587,234689,236128,237316,238285,238902,239405,240322,241571,243354,244852,246462,247786,248981,249838,250691,252003,253727,255782,257598,259141,260177,261217,262116,263446,264979,266872,268750,270724,272352,273716,274674,275688,277088,278372,279645,280584,281524,282536,283348,283981,284503,285225,286286,287355,288253,289276,290351,291522,292623,293556,294680
395056,"San Diego, CA",17,180776,180589,180435,180267,180005,179766,179721,179741,179640,179394,179387,179628,180089,180398,180712,181318,182315,183638,184757,186056,187658,189808,191984,193952,195732,197548,199680,201580,203516,205273,207283,209090,210920,212456,214083,215604,217349,219319,221117,223289,225186,227029,229046,231368,234043,236958,239717,242568,245187,247943,251678,255618,259824,263632,267012,270556,273893,277107,280929,285247,290116,293998,296806,298599,300544,302974,305876,308944,311802,314957,317801,320741,323957,328029,332819,338397,344480,350194,356266,362033,369870,376150,381725,386139,391079,396445,401029,407050,412558,419030,424564,431010,434232,440985,449826,459968,467955,475556,485993,495255,503970,512876,522366,530030,538170,542579,546792,552051,559300,565358,567402,569031,571235,572416,572607,572381,572716,574429,574203,574350,572710,573058,571754,569854,565741,562584,559528,558154,554951,552419,549573,543587,537555,530659,527200,522990,520671,516903,512593,505933,499956,491901,482710,473031,466316,458070,450970,441448,433270,422503,413830,404757,397717,391420,388042,386228,380727,378169,373021,373467,371866,374800,376832,381166,383550,385731,386126,387420,390623,391020,391263,388928,388584,386477,383329,379430,377221,374908,372970,369541,367670,365937,364956,363305,360438,358233,356980,356621,354443,354005,353988,355426,355181,356536,358629,361068,364176,367911,372818,377124,384114,389130,393795,399665,407467,415541,423412,431715,440907,446102,449515,451910,454503,459539,465779,466295,465227,462381,462703,464040,462339,463594,464481,468624,469795,468611,468219,473497,478121,482708,483295,484589,486967,489872,493233,495789,500196,507219,509682,508787,508740,510414,514217,515229,519158,522551,526930,529625,531960,531520,534343,538943,545144,550970,554767,557862,559144,562270,566181,569491,573252,579804,585806,589252,588330,587265,587603,589309,591820,593187,594559,595345,595389,592900,590582,589329,591553,593523,595218,596989,598589,600515,602130,605256,609134,614512,619887
395121,"St. Louis, MO",18,97140,97446,97699,97938,98236,98596,98950,99272,99548,99824,99984,100198,100454,100880,101356,101836,102232,102589,102960,103370,103774,104087,104379,104631,104925,105243,105579,105929,106146,106278,106439,106724,107105,107570,108100,108611,108993,109301,109606,109897,110521,111138,111611,111741,111942,112393,112905,113455,114022,114606,115218,115906,116624,117327,118065,118974,119765,120304,120714,121271,122050,122860,123635,124344,124916,125549,126208,126957,127775,128613,129491,130252,130939,131601,132304,133055,133758,134458,135153,135935,136640,137438,138268,139130,139918,140676,141506,142289,143200,144217,145343,146234,147099,147859,148629,149299,150000,150806,151601,152473,153198,153758,154217,154798,155527,156301,157030,157831,158605,159429,160163,160856,161637,162461,163269,163974,164650,165281,165933,166481,167045,167470,167839,168132,168333,168560,168842,169236,169490,169691,169615,169586,169620,169685,169799,169744,169653,169381,169004,168459,167925,167359,167037,166509,165742,164963,164324,163966,163546,163144,162518,161715,160789,159939,159330,158946,158480,157766,156883,156078,155454,154915,154742,154872,155205,155384,155022,154547,154247,154214,153983,153524,152947,152290,151453,150527,149504,148429,147555,146561,145479,144230,143351,142602,141839,141154,140556,139907,139233,138596,138218,138119,138247,138461,138462,138418,138432,138595,138558,138827,139136,140024,140486,140868,140882,140882,140926,140977,141235,141391,141840,142056,142304,142176,142214,142302,142643,143279,143964,144640,145006,145297,145507,145748,145985,146109,146425,146804,147393,147765,148136,148455,148945,149419,149808,150124,150705,151384,152080,152569,152984,153528,154164,154872,155343,155904,156644,157634,158338,158958,159537,160259,160970,161444,162000,162531,163372,164281,165008,165530,165859,166275,166531,167107,167751,168583,169179,169886,170635,171238,171885,172510,173184,173959,174766,175436,175854,176314,176884,177355,177665,178017,178364,178750,179214,179536,179884
395148,"Tampa, FL",19,89722,89884,90111,90266,90370,90405,90518,90663,90919,90951,91029,91139,91457,91721,91879,92105,92401,92800,93068,93349,93582,94202,94752,95273,95376,95492,95669,95897,96209,96578,97072,97480,97712,97867,98165,98602,99096,99552,100050,100698,101261,101790,102231,102778,103432,104050,104590,105121,105815,106651,107473,108158,108906,109670,110466,111226,111987,112737,113591,114377,115191,115887,116657,117483,118307,119204,120113,121088,122075,123117,124082,125103,126082,127100,128087,129035,130055,131023,132039,133125,134323,135631,136952,138230,139508,140842,142079,143279,144394,145606,147121,148647,150253,151617,153046,154577,156062,157809,159791,162239,164755,167257,169681,172167,174871,177836,180907,183892,187178,190656,194512,198549,202619,207179,211395,215618,219499,222812,226014,229293,232707,235121,236906,237977,239350,239541,239416,238323,236946,236047,235450,234545,233091,231381,229109,226067,222546,219334,216134,213561,210501,207168,202989,199083,195342,191678,188325,185157,182089,178974,175761,171905,168445,165083,162188,159298,156227,153619,151155,149395,147549,146021,144678,144184,143560,143370,143194,142928,142708,142254,141804,140724,139547,137996,136360,134515,133052,131400,129452,127634,125874,124445,122946,121720,120726,120192,120050,120039,119788,119398,119371,119635,120168,120506,121021,121714,122698,123499,124238,124842,125910,127459,129129,130562,131904,133598,135446,137422,139278,141080,142567,143978,145146,145976,146731,147784,148840,149873,150538,151121,151420,151963,153008,154251,155415,156341,157354,158099,159063,159768,160995,162103,163393,164671,166013,167173,168508,170186,172154,173974,175329,176784,177938,179381,180772,182319,183475,185066,186614,188170,189013,189946,191503,193324,195261,196851,198609,200001,201398,202611,203726,204799,206470,208496,210284,211462,212602,213596,214766,216048,217436,218560,219883,221125,221741,221810,221996,222671,223355,224286,225015,225829,226661,227718,228699,229785,231247
394358,"Baltimore, MD",20,141305,141477,141680,141851,141880,141921,141934,142045,142187,142201,142179,142187,142301,142453,142572,142748,143059,143329,143558,143662,143666,143883,144067,144384,144471,144580,144661,144682,144857,145075,145434,145651,145967,146253,146692,147021,147383,147717,148116,148644,149049,149489,149918,150726,151541,152324,152876,153536,154204,154901,155477,156005,156581,157167,157864,158403,158981,159516,160077,160615,161324,162020,162837,163618,164595,165615,166540,167435,168368,169604,171081,172589,173942,175448,177016,178717,180251,181862,183586,185451,187421,189343,191362,193437,195512,197395,199388,201619,203802,206110,208458,211040,213708,216437,219368,222156,225203,228568,232027,235153,238795,242872,247244,251687,255845,260003,263335,267199,271228,275722,280379,285600,291127,295447,299510,303020,307031,310363,313881,316995,320278,322953,325295,327002,327568,328492,328987,329737,329946,330397,330797,330924,330930,330856,330623,330196,329969,329632,328983,327205,325365,323678,322475,321235,319135,316849,313954,310853,307529,304572,301934,300001,297784,295318,292491,289589,286598,283249,280811,279307,278814,277953,277137,276340,275910,275521,274770,273931,273713,273899,273614,272586,270530,268513,266275,264154,261853,259930,258388,257023,255229,253647,252372,251115,250064,249027,248421,247523,247038,246229,245863,245518,245697,245691,245577,245650,245912,246356,246719,247285,247785,248627,249447,250826,251891,253383,254745,256417,257673,258992,260183,261795,262920,263805,264120,264008,264298,263899,263864,263304,263410,262959,262780,262428,262368,262273,262269,262567,262225,262302,262220,262491,262672,263179,263609,263420,263536,263863,264878,265335,266051,266902,267650,268714,269408,270538,271277,272466,273381,274231,274550,275008,275985,276663,277491,277385,277627,277854,278748,279812,280924,281767,282518,283502,284285,284982,285493,286290,287111,287779,288132,288374,288229,288307,288664,288947,289157,289362,289635,290038,290305,290565,290791,290912,291322,291677,291929
